RFC_ID,Title,Authors,Date,Status,Stream,Area,Working_Group
7381,Enterprise IPv6 Deployment Guidelines,"K. Chittimaneni, T. Chown, L. Howard, V. Kuarsingh, Y. Pouffary, E. Vyncke",October 2014,INFORMATIONAL,IETF,ops,v6ops
7476,Information-Centric Networking: Baseline Scenarios,"K. Pentikousis, B. Ohlman, D. Corujo, G. Boggia, G. Tyson, E. Davies, A. Molinaro, S. Eum",March 2015,INFORMATIONAL,IRTF,,
7513,Source Address Validation Improvement (SAVI) Solution for DHCP,"J. Bi, J. Wu, G. Yao, F. Baker",May 2015,PROPOSED STANDARD,IETF,int,savi
7585,Dynamic Peer Discovery for RADIUS/TLS and RADIUS/DTLS Based on the Network Access Identifier (NAI),"S. Winter, M. McCauley",October 2015,EXPERIMENTAL,IETF,ops,radext
7594,A Framework for Large-Scale Measurement of Broadband Performance (LMAP),"P. Eardley, A. Morton, M. Bagnulo, T. Burbridge, P. Aitken, A. Akhter",September 2015,INFORMATIONAL,IETF,ops,lmap
7601,Message Header Field for Indicating Message Authentication Status,M. Kucherawy,August 2015,PROPOSED STANDARD,IETF,art,appsawg
7681,Email Exchange of Secondary School Transcripts,J. Davin,October 2015,INFORMATIONAL,INDEPENDENT,,
7714,AES-GCM Authenticated Encryption in the Secure Real-time Transport Protocol (SRTP),"D. McGrew, K. Igoe",December 2015,PROPOSED STANDARD,IETF,art,avtcore
7745,XML Schemas for Reverse DNS Management,T. Manderson,January 2016,INFORMATIONAL,INDEPENDENT,,
7787,Distributed Node Consensus Protocol,"M. Stenberg, S. Barth",April 2016,PROPOSED STANDARD,IETF,int,homenet
7808,Time Zone Data Distribution Service,"M. Douglass, C. Daboo",March 2016,PROPOSED STANDARD,IETF,art,tzdist
7817,Updated Transport Layer Security (TLS) Server Identity Check Procedure for Email-Related Protocols,A. Melnikov,March 2016,PROPOSED STANDARD,IETF,art,uta
7823,Performance-Based Path Selection for Explicitly Routed Label Switched Paths (LSPs) Using TE Metric Extensions,"A. Atlas, J. Drake, S. Giacalone, S. Previdi",May 2016,INFORMATIONAL,IETF,rtg,teas
7921,An Architecture for the Interface to the Routing System,"A. Atlas, J. Halpern, S. Hares, D. Ward, T. Nadeau",June 2016,INFORMATIONAL,IETF,rtg,i2rs
7960,"Interoperability Issues between Domain-based Message Authentication, Reporting, and Conformance (DMARC) and Indirect Email Flows","F. Martin, E. Lear, T. Draegen, E. Zwicky, K. Andersen",September 2016,INFORMATIONAL,IETF,art,dmarc
8058,Signaling One-Click Functionality for List Email Headers,"J. Levine, T. Herkula",January 2017,PROPOSED STANDARD,IETF,,NON WORKING GROUP
8120,Mutual Authentication Protocol for HTTP,"Y. Oiwa, H. Watanabe, H. Takagi, K. Maeda, T. Hayashi, Y. Ioku",April 2017,EXPERIMENTAL,IETF,sec,httpauth
8134,Management Incident Lightweight Exchange (MILE) Implementation Report,"C. Inacio, D. Miyamoto",May 2017,INFORMATIONAL,IETF,sec,mile
8147,Next-Generation Pan-European eCall,"R. Gellens, H. Tschofenig",May 2017,PROPOSED STANDARD,IETF,art,ecrit
8148,Next-Generation Vehicle-Initiated Emergency Calls,"R. Gellens, B. Rosen, H. Tschofenig",May 2017,PROPOSED STANDARD,IETF,art,ecrit
8153,Digital Preservation Considerations for the RFC Series,H. Flanagan,April 2017,INFORMATIONAL,IAB,,
8248,Security Automation and Continuous Monitoring (SACM) Requirements,"N. Cam-Winget, L. Lorenzin",September 2017,INFORMATIONAL,IETF,sec,sacm
8253,PCEPS: Usage of TLS to Provide a Secure Transport for the Path Computation Element Communication Protocol (PCEP),"D. Lopez, O. Gonzalez de Dios, Q. Wu, D. Dhody",October 2017,PROPOSED STANDARD,IETF,rtg,pce
8302,Transparent Interconnection of Lots of Links (TRILL): ARP and Neighbor Discovery (ND) Optimization,"Y. Li, D. Eastlake 3rd, L. Dunbar, R. Perlman, M. Umair",January 2018,PROPOSED STANDARD,IETF,rtg,trill
8310,Usage Profiles for DNS over TLS and DNS over DTLS,"S. Dickinson, D. Gillmor, T. Reddy",March 2018,PROPOSED STANDARD,IETF,int,dprive
8329,Framework for Interface to Network Security Functions,"D. Lopez, E. Lopez, L. Dunbar, J. Strassner, R. Kumar",February 2018,INFORMATIONAL,IETF,sec,i2nsf
8353,Generic Security Service API Version 2: Java Bindings Update,"M. Upadhyay, S. Malkani, W. Wang",May 2018,PROPOSED STANDARD,IETF,sec,kitten
8375,Special-Use Domain \'home.arpa.\',"P. Pfister, T. Lemon",May 2018,PROPOSED STANDARD,IETF,int,homenet
8409,The Entity Category Security Assertion Markup Language (SAML) Attribute Types,"I. Young, L. Johansson, S. Cantor",August 2018,INFORMATIONAL,INDEPENDENT,,
8551,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 4.0 Message Specification,"J. Schaad, B. Ramsdell, S. Turner",April 2019,PROPOSED STANDARD,IETF,sec,lamps
8576,Internet of Things (IoT) Security: State of the Art and Challenges,"O. Garcia-Morchon, S. Kumar, M. Sethi",April 2019,INFORMATIONAL,IRTF,,
8601,Message Header Field for Indicating Message Authentication Status,M. Kucherawy,May 2019,PROPOSED STANDARD,IETF,art,dmarc
8613,Object Security for Constrained RESTful Environments (OSCORE),"G. Selander, J. Mattsson, F. Palombini, L. Seitz",July 2019,PROPOSED STANDARD,IETF,art,core
8628,OAuth 2.0 Device Authorization Grant,"W. Denniss, J. Bradley, M. Jones, H. Tschofenig",August 2019,PROPOSED STANDARD,IETF,sec,oauth
8684,TCP Extensions for Multipath Operation with Multiple Addresses,"A. Ford, C. Raiciu, M. Handley, O. Bonaventure, C. Paasch",March 2020,PROPOSED STANDARD,IETF,tsv,mptcp
8793,Information-Centric Networking (ICN): Content-Centric Networking (CCNx) and Named Data Networking (NDN) Terminology,"B. Wissingh, C. Wood, A. Afanasyev, L. Zhang, D. Oran, C. Tschudin",June 2020,INFORMATIONAL,IRTF,,
8871,A Solution Framework for Private Media in Privacy-Enhanced RTP Conferencing (PERC),"P. Jones, D. Benham, C. Groves",January 2021,PROPOSED STANDARD,IETF,art,perc
8876,Non-interactive Emergency Calls,"B. Rosen, H. Schulzrinne, H. Tschofenig, R. Gellens",September 2020,PROPOSED STANDARD,IETF,art,ecrit
8990,GeneRic Autonomic Signaling Protocol (GRASP),"C. Bormann, B. Carpenter, B. Liu",May 2021,PROPOSED STANDARD,IETF,ops,anima
8994,An Autonomic Control Plane (ACP),"T. Eckert, M. Behringer, S. Bjarnason",May 2021,PROPOSED STANDARD,IETF,ops,anima
